CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,SnapStoreCount,WalmartCount,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,KidsShare,SeniorsShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare,DollarStoreShare,SnapStoreShare,WalmartShare
12099005816,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,71400,419500,0.257,4860,1320,309700,182200,345.77,1286,677,4121,839,234,2,13,472,1237,41,243,2323,5969,0.215446473446138,0.113419333221645,0.6904004020774,0.14055955771486,0.0392025464901994,3.35064499916234e-4,0.00217791924945552,0.0790752219802312,0.207237393198191,0.0176495910460611,0.104606112785192,0,0,0
12099005817,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,70400,227600,0.321,12900,1570,280300,210200,NA,1588,433,2868,1965,310,1,7,341,797,57,407,2179,6173,0.257249311517901,0.0701441762514175,0.464603920298072,0.318321723635185,0.0502186943139478,1.61995788109509e-4,0.00113397051676656,0.0552405637453426,0.129110643123279,0.026158788435062,0.1867829279486,0,0,0
12099005903,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,81000,379200,0.233,7530,2110,279000,281700,243.87,2680,511,6513,638,463,5,15,384,1144,11,176,2565,8212,0.326351680467608,0.0622260107160253,0.793107647345348,0.0776911836337068,0.0563809059912323,6.08865075499269e-4,0.00182659522649781,0.0467608377983439,0.139308329274233,0.00428849902534113,0.0686159844054581,0,0,0
12099005915,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,70900,333400,0.269,6650,1320,307800,189200,364.05,573,1760,4323,272,156,4,11,196,690,198,121,3120,5258,0.108976797261316,0.334728033472803,0.822175732217573,0.0517306960821605,0.0296690756941803,7.60745530620008e-4,0.00209205020920502,0.0372765310003804,0.131228604031951,0.0634615384615385,0.0387820512820513,0,0,0
12099005916,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,1,71000,362200,0.243,6540,1720,276500,223700,304.68,2122,408,4542,1469,496,0,29,544,1486,8,229,2422,7703,0.27547708684928,0.0529663767363365,0.589640399844217,0.190704920160976,0.0643904972088797,0,0.00376476697390627,0.0706218356484486,0.19291185252499,0.00330305532617671,0.0945499587118084,0,2.59639101648708e-4,1.29819550824354e-4
12099005917,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,88100,431500,0.278,7230,1740,305400,257500,257.58,1264,499,3451,662,172,2,12,242,754,8,57,1586,4618,0.27371156344738,0.108055435253356,0.747293200519705,0.143352100476397,0.0372455608488523,4.3308791684712e-4,0.00259852750108272,0.0524036379385015,0.163274144651364,0.00504413619167718,0.0359394703656999,0,0,0
12099005918,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,0,71500,280600,0.266,9730,1670,286400,235700,321.8,797,160,2170,236,92,2,8,222,557,5,94,1807,5407,0.147401516552617,0.0295912705751803,0.401331607175883,0.043647124098391,0.0170149805807287,3.69890882189754e-4,0.00147956352875902,0.0410578879230627,0.103014610689846,0.00276701715550636,0.0520199225235196,1.84945441094877e-4,9.24727205474385e-4,0
12099005921,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,81500,330800,0.314,9290,1550,299900,224500,377.51,1719,1541,6604,444,219,2,13,287,819,110,87,2982,7535,0.228135368281354,0.204512276045123,0.876443264764433,0.0589250165892502,0.0290643662906437,2.6542800265428e-4,0.00172528201725282,0.0380889183808892,0.108692767086928,0.0368879946344735,0.0291750503018109,0,5.3085600530856e-4,0
12099005922,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,76800,253500,0.333,12950,1580,286900,226600,NA,704,2367,4682,407,118,1,11,202,618,31,171,2967,6012,0.117099135063207,0.393712574850299,0.778775781769794,0.0676979374584165,0.0196274118429807,1.66333998669328e-4,0.00182967398536261,0.0335994677312043,0.102794411177645,0.010448264239973,0.057633973710819,0,0,0
12099005923,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,75200,220700,0.349,16460,1660,279600,238600,NA,207,2452,3211,92,66,1,2,29,133,53,51,2114,3385,0.0611521418020679,0.72437223042836,0.948596750369276,0.027178729689808,0.0194977843426883,2.95420974889217e-4,5.90841949778434e-4,0.0085672082717873,0.0392909896602659,0.0250709555345317,0.0241248817407758,0,5.90841949778434e-4,0
12099005926,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,68800,223700,0.277,12720,1690,279000,235900,194.56,240,2982,3992,393,44,1,9,56,195,60,41,2994,4398,0.0545702592087312,0.678035470668486,0.90768531150523,0.0893587994542974,0.0100045475216007,2.2737608003638e-4,0.00204638472032742,0.0127330604820373,0.0443383356070941,0.0200400801603206,0.0136940547762191,0,4.5475216007276e-4,0
12099005930,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,63000,149500,0.409,23560,1260,293500,197500,339.67,238,1961,3155,190,66,1,2,66,268,101,141,2527,3801,0.0626151012891344,0.515916863983162,0.830044725072349,0.0499868455669561,0.0173638516179953,2.63088660878716e-4,5.26177321757432e-4,0.0173638516179953,0.0705077611154959,0.0399683419074001,0.0557973882073605,0,2.63088660878716e-4,0
12099005931,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,77700,351100,0.285,6730,1290,323500,190600,NA,64,2311,2874,96,38,0,2,18,95,185,45,2480,3157,0.020272410516313,0.732024073487488,0.910357934748179,0.0304086157744694,0.0120367437440608,0,6.3351282863478e-4,0.00570161545771302,0.030091859360152,0.0745967741935484,0.0181451612903226,0,6.3351282863478e-4,0
12099005933,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,2514,2896,24,3,0,0,11,113,207,47,2891,2821,0.00248138957816377,0.891173342786246,1.0265863169089,0.00850762141084722,0.0010634526763559,0,0,0.00389932647997164,0.0400567174760723,0.0716015219647181,0.0162573503977862,0,0,0
12099005934,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,86200,447400,0.288,5950,1420,311700,211800,NA,112,1567,2126,80,25,0,0,24,102,109,36,2592,3417,0.0327772900204858,0.458589405911618,0.622183201638865,0.0234123500146327,0.00731635937957272,0,0,0.00702370500438982,0.0298507462686567,0.0420524691358025,0.0138888888888889,2.92654375182909e-4,8.77963125548727e-4,0
12099005935,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,54500,122300,0.422,27140,1280,253900,180300,NA,31,1652,1967,16,4,0,1,4,35,75,88,1797,2377,0.0130416491375684,0.694993689524611,0.827513672696677,0.00673117374842238,0.0016827934371056,0,4.20698359276399e-4,0.0016827934371056,0.014724442574674,0.0417362270450751,0.0489705063995548,0,0,0
12099005936,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,61500,194900,0.366,14870,1260,285600,181900,379.27,125,1644,2560,193,43,4,0,55,189,357,180,2400,3201,0.0390502967822555,0.513589503280225,0.799750078100594,0.0602936582318026,0.0134333020930959,0.00124960949703218,0,0.0171821305841924,0.0590440487347704,0.14875,0.075,0,3.12402374258044e-4,0
12099005937,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,219300,876600,0.348,11130,3050,381200,644100,NA,173,906,1737,11,21,1,0,16,61,5,7,917,1668,0.103717026378897,0.543165467625899,1.04136690647482,0.0065947242206235,0.012589928057554,5.99520383693046e-4,0,0.00959232613908873,0.0365707434052758,0.0054525627044711,0.00763358778625954,0,0,0
12099005938,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,92100,331100,0.302,10950,1680,323200,275400,NA,211,2692,3805,99,43,0,3,50,196,16,9,2756,3740,0.0564171122994652,0.719786096256684,1.01737967914438,0.0264705882352941,0.0114973262032086,0,8.02139037433155e-4,0.0133689839572193,0.0524064171122995,0.0058055152394775,0.0032656023222061,0,0,0
12099005939,Florida,Palm Beach County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,4,931,1128,18,3,0,0,13,59,156,109,1305,1390,0.00287769784172662,0.669784172661871,0.811510791366907,0.0129496402877698,0.00215827338129496,0,0,0.00935251798561151,0.0424460431654676,0.119540229885057,0.0835249042145594,0,0.00215827338129496,0
12099005940,Florida,Palm Beach County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1223,1563,41,5,0,0,25,105,201,179,2046,2401,0.00166597251145356,0.509371095376926,0.650978758850479,0.017076218242399,0.00208246563931695,0,0,0.0104123281965848,0.043731778425656,0.0982404692082111,0.0874877810361681,0,0,0
12099005942,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,194500,722400,0.393,12100,2520,372300,511200,NA,312,983,2174,22,87,1,0,43,115,63,16,1299,2687,0.116114625976926,0.365835504279866,0.809080759211016,0.00818756978042427,0.0323781168589505,3.72162262746558e-4,0,0.016002977298102,0.0427986602158541,0.0484988452655889,0.0123171670515781,0,7.44324525493115e-4,0
12099005943,Florida,Palm Beach County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,1629,1988,27,9,0,0,19,68,166,181,2167,2346,0.00213128729752771,0.694373401534527,0.847399829497016,0.0115089514066496,0.00383631713554987,0,0,0.00809889173060529,0.0289855072463768,0.076603599446239,0.0835256114443932,0,0,0
12099005944,Florida,Palm Beach County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,1551,1906,29,4,0,2,32,125,300,174,2271,2540,0.0031496062992126,0.610629921259843,0.750393700787402,0.0114173228346457,0.0015748031496063,0,7.8740157480315e-4,0.0125984251968504,0.0492125984251969,0.132100396301189,0.0766182298546896,0,0,0
12099005945,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,62600,288600,0.245,7950,1820,235600,215400,NA,161,3414,4541,67,34,1,4,21,135,47,31,2854,5263,0.0305909177275318,0.648679460383812,0.862815884476534,0.0127303819114573,0.00646019380581417,1.90005700171005e-4,7.60022800684021e-4,0.00399011970359111,0.0256507695230857,0.0164681149264191,0.0108619481429573,0,0,0
12099005946,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,79600,372100,0.256,7690,1830,289400,256300,266.63,2235,724,6310,824,318,1,6,347,1122,101,176,2617,8962,0.249386297701406,0.0807855389422004,0.704083909841553,0.0919437625530016,0.0354831510823477,1.11582236108012e-4,6.6949341664807e-4,0.03871903592948,0.125195268913189,0.03859380970577,0.0672525792892625,0,2.23164472216023e-4,0
12099005947,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,103300,529300,0.291,6710,1780,323500,279900,210.45,5,3892,4371,15,14,0,1,5,57,116,41,2810,4378,0.00114207400639561,0.888990406578346,0.998401096391046,0.00342622201918684,0.00319780721790772,0,2.28414801279123e-4,0.00114207400639561,0.01301964367291,0.0412811387900356,0.0145907473309609,0,0,0
12099005949,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,98100,413600,0.282,8760,1830,325000,294700,274.53,422,1355,3030,173,83,0,4,50,220,17,58,1768,3238,0.130327362569487,0.418468190240889,0.935762816553428,0.0534280420012353,0.025633106856084,0,0.00123533045089561,0.0154416306361952,0.0679431747992588,0.00961538461538462,0.0328054298642534,0,9.26497838171711e-4,0
12099005950,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,86900,290000,0.309,13430,1920,296300,289100,NA,689,687,2884,486,133,0,1,155,492,4,85,1837,4793,0.143751303984978,0.143334028791988,0.601710828291258,0.101397871896516,0.0277488003338202,0,2.08637596494888e-4,0.0323388274567077,0.102649697475485,0.00217746325530757,0.0462710941752858,0,4.17275192989777e-4,0
12099005951,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,68000,216100,0.405,13710,1150,297000,168100,NA,963,1197,2482,1631,94,1,4,290,645,96,331,2349,4584,0.210078534031414,0.261125654450262,0.541448516579407,0.355802792321117,0.0205061082024433,2.18150087260035e-4,8.7260034904014e-4,0.0632635253054101,0.140706806282723,0.0408684546615581,0.140911025968497,0,0,0
12099005952,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,59700,207400,0.266,11790,1490,286300,211100,NA,0,1196,1372,2,3,0,0,0,30,102,19,997,1331,0,0.898572501878287,1.03080390683696,0.00150262960180316,0.00225394440270473,0,0,0,0.0225394440270473,0.10230692076228701,0.0190571715145436,0,0,0
12099005953,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,84100,432500,0.263,6610,1730,296700,249600,NA,383,2705,3840,408,47,0,2,144,385,105,83,2548,4820,0.0794605809128631,0.561203319502075,0.796680497925311,0.0846473029045643,0.00975103734439834,0,4.149377593361e-4,0.0298755186721992,0.0798755186721992,0.0412087912087912,0.032574568288854,0,2.0746887966805e-4,0
12099005954,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,68200,318700,0.242,7030,1550,292700,213100,NA,225,2333,3389,160,49,0,2,40,148,60,19,2596,4153,0.0541777028653985,0.561762581266554,0.816036600048158,0.0385263664820612,0.0117986997351312,0,4.81579581025764e-4,0.00963159162051529,0.0356368889959066,0.0231124807395994,0.00731895223420647,0,0,0
12099005955,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,121000,616500,0.3,6810,1810,351800,321900,NA,104,2989,4317,40,27,0,3,19,130,131,29,2798,4358,0.0238641578705828,0.685865075722809,0.990592014685636,0.00917852225791648,0.00619550252409362,0,6.88389169343736e-4,0.00435979807251033,0.0298301973382285,0.046819156540386,0.0103645461043603,0,0,0
12099005956,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39700,209300,0.202,6280,1310,242000,149400,NA,3,634,816,25,5,0,0,4,32,39,5,669,932,0.00321888412017167,0.680257510729614,0.875536480686695,0.0268240343347639,0.00536480686695279,0,0,0.00429184549356223,0.0343347639484979,0.0582959641255605,0.00747384155455904,0,0,0
12099006005,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,60700,298700,0.27,7200,1390,274200,182700,338.9,554,1161,2973,496,70,1,4,129,281,10,65,1894,3988,0.138916750250752,0.291123370110331,0.745486459378134,0.124373119358074,0.0175526579739218,2.50752256770311e-4,0.00100300902708124,0.0323470411233701,0.0704613841524574,0.00527983104540655,0.0343189017951426,0,0,0
12099006006,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,83600,206600,0.475,25390,1590,290900,253400,NA,123,1574,2443,49,16,0,0,24,121,60,19,1858,2911,0.0422535211267606,0.540707660597733,0.839230504981106,0.016832703538303,0.00549639299209894,0,0,0.0082445894881484,0.0415664720027482,0.0322927879440258,0.0102260495156082,0,3.43524562006183e-4,0
12099006007,Florida,Palm Beach County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,7,0,73900,197400,0.408,19930,1420,301200,221500,NA,907,778,1873,1694,83,1,4,205,367,248,175,1753,3466,0.261684939411425,0.224466243508367,0.540392383150606,0.488747836122331,0.0239469128678592,2.88517022504328e-4,0.00115406809001731,0.0591459896133872,0.105885747259088,0.141471762692527,0.0998288648031945,0,0.00201961915753029,0
12099006008,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,0,113200,269800,0.52,28300,1790,330000,336800,NA,276,1333,2335,250,54,0,8,36,158,9,15,1816,2701,0.102184376156979,0.493520918178452,0.864494631617919,0.0925583117363939,0.0199925953350611,0,0.00296186597556461,0.0133283968900407,0.058496853017401,0.00495594713656388,0.00825991189427313,0,0.00111069974083673,0
12099006009,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52300,267300,0.277,6430,1170,260400,142300,NA,9,1507,1894,12,6,0,1,25,108,97,56,1691,2132,0.00422138836772983,0.706848030018762,0.888367729831144,0.00562851782363977,0.00281425891181989,0,4.69043151969981e-4,0.0117260787992495,0.050656660412758,0.0573625073920757,0.0331164991129509,0,4.69043151969981e-4,0
12099006010,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,52300,277400,0.277,6290,1140,267600,144600,288.92,694,606,2150,1285,58,3,7,220,565,37,274,1638,4045,0.171569839307787,0.149814585908529,0.531520395550062,0.317676143386897,0.0143386897404203,7.41656365883807e-4,0.00173053152039555,0.0543881334981459,0.139678615574784,0.0225885225885226,0.167277167277167,0,4.94437577255871e-4,0
12099006011,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,76900,186400,0.442,26900,1730,273300,260200,200.93,420,873,2414,328,69,0,4,118,342,58,57,1663,3388,0.12396694214876,0.25767414403778,0.712514757969303,0.0968122786304604,0.0203659976387249,0,0.00118063754427391,0.0348288075560803,0.100944510035419,0.0348767288033674,0.0342754058929645,0,5.90318772136954e-4,2.95159386068477e-4
12099006012,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,69200,301400,0.309,8550,1290,307300,191500,407.28,768,700,3130,678,51,1,15,164,549,44,107,1802,4446,0.172739541160594,0.157444894287,0.704003598740441,0.152496626180837,0.0114709851551957,2.24921277552857e-4,0.00337381916329285,0.0368870895186685,0.123481781376518,0.0244173140954495,0.0593784683684795,0,0.00157444894287,2.24921277552857e-4
12099006100,Florida,Palm Beach County,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6,0,70300,313800,0.327,8320,1250,292700,183400,207.82,836,495,1023,2549,22,3,5,124,233,240,458,2052,4338,0.192715537113877,0.114107883817427,0.23582295988935,0.587597971415399,0.00507146150299677,6.91562932226833e-4,0.00115260488704472,0.0285846011987091,0.053711387736284,0.116959064327485,0.223196881091618,2.30520977408944e-4,0.00138312586445367,0
12099006201,Florida,Palm Beach County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,58800,225000,0.312,10770,1250,288300,178000,379.86,1198,334,1994,2209,40,0,20,356,791,157,279,1597,4878,0.245592455924559,0.0684706847068471,0.408774087740877,0.452849528495285,0.00820008200082001,0,0.00410004100041,0.0729807298072981,0.162156621566216,0.0983093299937383,0.174702567313713,0,4.10004100041e-4,0
12099006202,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,194,758,1839,162,36,0,7,66,243,56,60,2100,2426,0.0799670239076669,0.31244847485573,0.758037922506183,0.0667765869744435,0.0148392415498763,0,0.00288540807914262,0.0272052761747733,0.100164880461665,0.0266666666666667,0.0285714285714286,0,4.12201154163232e-4,0
12099006203,Florida,Palm Beach County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,214,1057,1597,416,75,0,11,62,240,180,84,1657,2171,0.0985720865960387,0.486872409028098,0.735605711653616,0.191616766467066,0.034546292031322,0,0.00506678949792722,0.0285582680792262,0.11054813450023,0.108630054315027,0.0506940253470127,0,0.00230308613542146,0
12099006300,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,111100,310100,0.438,15180,1410,339700,246900,424.6,898,1152,4103,1005,63,4,7,181,529,59,137,3498,6196,0.144932214331827,0.185926404131698,0.662201420271143,0.162201420271143,0.0101678502259522,6.45577792123951e-4,0.00112976113621691,0.0292123950936088,0.0853776630083925,0.0168667810177244,0.0391652372784448,0,0,0
12099006401,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,416500,1893000,0.54,8200,1910,658400,660200,564.78,213,272,1764,47,22,0,7,37,133,60,28,1274,2092,0.101816443594646,0.130019120458891,0.84321223709369,0.0224665391969407,0.0105162523900574,0,0.00334608030592734,0.0176864244741874,0.0635755258126195,0.0470957613814757,0.021978021978022,0,4.78011472275335e-4,0
12099006402,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,525300,2332900,0.535,8920,2390,714500,892700,462.59,270,1505,3442,47,44,0,4,55,178,240,0,2806,4114,0.0656295576081672,0.365824015556636,0.836655323286339,0.0114244044725328,0.0106951871657754,0,9.72289742343218e-4,0.0133689839572193,0.0432668935342732,0.0855310049893086,0,0,7.29217306757414e-4,2.43072435585805e-4
12099006501,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,6,0,227200,983200,0.556,9170,1420,514100,372400,365.3,352,135,1020,565,18,0,10,104,212,60,99,785,1693,0.207914943886592,0.0797401063201418,0.602480803307738,0.333727111636149,0.0106320141760189,0,0.00590667454223272,0.0614294152392203,0.125221500295334,0.0764331210191083,0.126114649681529,5.90667454223272e-4,0.00354400472533963,0
12099006502,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,6,0,268000,1161500,0.514,7160,1460,535100,371200,NA,510,201,1828,1234,32,6,10,175,373,95,222,1972,3926,0.129903209373408,0.0511971472236373,0.465613856342333,0.314314824248599,0.00815078960774325,0.00152827305145186,0.00254712175241977,0.0445746306673459,0.0950076413652573,0.0481744421906694,0.112576064908722,0,0.00152827305145186,0
12099006602,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,290700,1072600,0.54,12700,2040,530400,578600,653.08,770,489,3292,104,38,5,1,71,247,0,0,1563,3377,0.228013029315961,0.1448030796565,0.974829730530056,0.0307965649985194,0.0112525910571513,0.00148060408646728,2.96120817293456e-4,0.0210245780278354,0.0731418418714836,0,0,0,2.96120817293456e-4,0
12099006603,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,97700,233500,0.456,26070,1820,309400,306300,NA,345,2753,4107,244,61,0,6,88,287,37,42,3278,4765,0.0724029380902413,0.577754459601259,0.861909758656873,0.0512067156348374,0.0128016789087093,0,0.0012591815320042,0.0184679958027282,0.0602308499475341,0.011287370347773,0.0128126906650397,0,0,0
12099006604,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,69000,196900,0.351,15930,1460,280600,205500,366.1,1092,628,2101,2182,138,1,9,215,389,65,227,1887,5786,0.188731420670584,0.108537849982717,0.363117870722433,0.377117179398548,0.0238506740407881,1.72830971310059e-4,0.00155547874179053,0.0371586588316626,0.0672312478396129,0.0344462109167992,0.120296767355591,0,0,0
12099006605,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,81600,378500,0.312,7670,1500,298300,213700,318.41,811,1315,2872,1491,102,6,6,128,281,139,97,2248,4793,0.169205090757354,0.274358439390778,0.599207177133319,0.311078656373879,0.0212810348424786,0.00125182557896933,0.00125182557896933,0.0267056123513457,0.0586271646150636,0.0618327402135231,0.0431494661921708,0,0,0
12099006700,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,0,119800,515200,0.467,7940,1250,323600,201100,NA,564,320,271,2024,5,0,6,73,114,90,197,1000,2888,0.195290858725762,0.110803324099723,0.0938365650969529,0.700831024930748,0.00173130193905817,0,0.00207756232686981,0.0252770083102493,0.0394736842105263,0.09,0.197,0,0.0010387811634349,0
12099006801,Florida,Palm Beach County,0,1,0,1,1,0,1,0,1,0,0,0,1,1,5,0,60800,285200,0.307,7690,1240,269700,164100,680.93,1247,503,1070,3333,39,6,4,356,717,370,375,2101,7511,0.166023166023166,0.0669684462787911,0.142457728664625,0.443749167887099,0.00519238450272933,7.98828385035282e-4,5.32552256690188e-4,0.0473971508454267,0.0954599920117161,0.176106615897192,0.178486435030938,1.33138064172547e-4,6.65690320862735e-4,0
12099006802,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,101200,444300,0.406,7330,1230,307500,184000,NA,750,340,298,2604,8,1,3,155,263,93,243,1009,3271,0.229287679608682,0.103943748089269,0.0911036380311831,0.796086823601345,0.00244573524915928,3.0571690614491e-4,9.17150718434729e-4,0.047386120452461,0.0804035463161113,0.0921704658077304,0.240832507433102,0,0,0
12099006906,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,0,126000,493200,0.405,10050,1470,386500,280600,805.59,510,752,3620,450,96,2,13,164,519,313,243,2988,5128,0.0994539781591264,0.146645865834633,0.705928237129485,0.0877535101404056,0.0187207488299532,3.90015600624025e-4,0.00253510140405616,0.03198127925117,0.101209048361934,0.10475234270415,0.0813253012048193,0,9.75039001560062e-4,0
12099006907,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,95700,342800,0.322,12290,1730,342100,300300,347.39,435,881,2469,391,63,0,12,177,329,69,143,2209,3498,0.124356775300172,0.251858204688393,0.705831903945112,0.11177815894797,0.0180102915951973,0,0.00343053173241852,0.0506003430531732,0.0940537449971412,0.0312358533272974,0.0647351742870077,0,0.00171526586620926,0
12099006908,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7,0,83900,220300,0.521,23590,1310,324400,228800,355.16,823,1554,3042,1411,57,1,7,413,743,363,292,2898,4239,0.194149563576315,0.366595895258316,0.717622080679405,0.332861523944326,0.013446567586695,2.35904694503421e-4,0.00165133286152394,0.0974286388299127,0.175277188016042,0.125258799171843,0.100759144237405,0,0.00165133286152394,0
12099006909,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,0,68900,170300,0.421,22800,1280,310500,211700,338.26,327,980,2229,302,27,3,2,69,234,50,76,1815,2576,0.12694099378882,0.380434782608696,0.865295031055901,0.11723602484472,0.0104813664596273,0.00116459627329193,7.7639751552795e-4,0.0267857142857143,0.0908385093167702,0.0275482093663912,0.0418732782369146,3.88198757763975e-4,0.00232919254658385,0
12099006910,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,72400,181400,0.446,20330,1210,309000,189600,NA,169,782,1583,250,41,1,6,54,198,72,111,1609,2110,0.0800947867298578,0.370616113744076,0.750236966824645,0.118483412322275,0.0194312796208531,4.739336492891e-4,0.0028436018957346,0.0255924170616114,0.0938388625592417,0.0447482908638906,0.0689869484151647,0,4.739336492891e-4,0
12099006911,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,384,1123,2551,355,265,0,11,175,400,108,105,1944,3321,0.115627822944896,0.338151159289371,0.768142125865703,0.106895513399578,0.0797952423968684,0,0.00331225534477567,0.0526949713941584,0.120445648900933,0.0555555555555556,0.0540123456790123,0,0,0
