CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,DollarStoreBinary,SnapStoreCount,SnapStoreBinary,WalmartCount,WalmartBinary,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,ChildShare,SeniorShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare
12099005930,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,63000,149500,0.409,23560,1260,293500,197500,339.67,238,1961,3155,190,66,1,2,66,268,101,141,2527,3801,0.06261510128913444,0.5159168639831623,0.8300447250723494,0.04998684556695607,0.017363851617995266,2.6308866087871614e-4,5.261773217574323e-4,0.017363851617995266,0.07050776111549592,0.039968341907400076,0.05579738820736051
12099005936,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,61500,194900,0.366,14870,1260,285600,181900,379.27,125,1644,2560,193,43,4,0,55,189,357,180,2400,3201,0.03905029678225554,0.5135895032802249,0.7997500781005936,0.06029365823180256,0.013433302093095907,0.0012496094970321774,0,0.01718213058419244,0.059044048734770385,0.14875,0.075
12099005946,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,0,0,79600,372100,0.256,7690,1830,289400,256300,266.63,2235,724,6310,824,318,1,6,347,1122,101,176,2617,8962,0.24938629770140594,0.0807855389422004,0.7040839098415532,0.09194376255300156,0.03548315108234769,1.115822361080116e-4,6.694934166480696e-4,0.03871903592948003,0.12519526891318902,0.03859380970576996,0.06725257928926251
12099005947,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,103300,529300,0.291,6710,1780,323500,279900,210.45,5,3892,4371,15,14,0,1,5,57,116,41,2810,4378,0.0011420740063956144,0.8889904065783463,0.9984010963910461,0.003426222019186843,0.0031978072179077205,0,2.2841480127912289e-4,0.0011420740063956144,0.013019643672910005,0.04128113879003559,0.014590747330960854
12099005949,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,98100,413600,0.282,8760,1830,325000,294700,274.53,422,1355,3030,173,83,0,4,50,220,17,58,1768,3238,0.13032736256948735,0.41846819024088944,0.9357628165534281,0.05342804200123533,0.025633106856084,0,0.0012353304508956147,0.015441630636195183,0.06794317479925881,0.009615384615384616,0.032805429864253395
12099006005,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,60700,298700,0.27,7200,1390,274200,182700,338.9,554,1161,2973,496,70,1,4,129,281,10,65,1894,3988,0.13891675025075226,0.291123370110331,0.7454864593781344,0.12437311935807423,0.017552657973921765,2.5075225677031093e-4,0.0010030090270812437,0.03234704112337011,0.07046138415245737,0.005279831045406547,0.034318901795142555
12099006010,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,52300,277400,0.277,6290,1140,267600,144600,288.92,694,606,2150,1285,58,3,7,220,565,37,274,1638,4045,0.17156983930778738,0.14981458590852906,0.5315203955500618,0.3176761433868974,0.014338689740420272,7.416563658838071e-4,0.00173053152039555,0.054388133498145856,0.13967861557478367,0.022588522588522588,0.16727716727716727
12099006011,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,76900,186400,0.442,26900,1730,273300,260200,200.93,420,873,2414,328,69,0,4,118,342,58,57,1663,3388,0.12396694214876033,0.2576741440377804,0.7125147579693034,0.09681227863046045,0.02036599763872491,0,0.0011806375442739079,0.03482880755608028,0.10094451003541913,0.03487672880336741,0.034275405892964524
12099006012,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,1,69200,301400,0.309,8550,1290,307300,191500,407.28,768,700,3130,678,51,1,15,164,549,44,107,1802,4446,0.17273954116059378,0.15744489428699954,0.7040035987404408,0.1524966261808367,0.011470985155195682,2.249212775528565e-4,0.0033738191632928477,0.03688708951866847,0.12348178137651822,0.0244173140954495,0.059378468368479466
12099006100,Florida,Palm Beach County,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,1,0,0,70300,313800,0.327,8320,1250,292700,183400,207.82,836,495,1023,2549,22,3,5,124,233,240,458,2052,4338,0.19271553711387737,0.11410788381742738,0.23582295988934993,0.5875979714153988,0.005071461502996773,6.915629322268327e-4,0.001152604887044721,0.02858460119870908,0.053711387736284005,0.11695906432748537,0.22319688109161792
12099006201,Florida,Palm Beach County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2,1,0,0,58800,225000,0.312,10770,1250,288300,178000,379.86,1198,334,1994,2209,40,0,20,356,791,157,279,1597,4878,0.24559245592455925,0.06847068470684707,0.4087740877408774,0.4528495284952849,0.008200082000820008,0,0.004100041000410004,0.07298072980729807,0.16215662156621566,0.09830932999373826,0.17470256731371323
12099006300,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,111100,310100,0.438,15180,1410,339700,246900,424.6,898,1152,4103,1005,63,4,7,181,529,59,137,3498,6196,0.144932214331827,0.18592640413169786,0.6622014202711427,0.16220142027114268,0.010167850225952227,6.455777921239509e-4,0.0011297611362169142,0.02921239509360878,0.08537766300839252,0.016866781017724413,0.03916523727844483
12099006401,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,416500,1893000,0.54,8200,1910,658400,660200,564.78,213,272,1764,47,22,0,7,37,133,60,28,1274,2092,0.10181644359464627,0.13001912045889102,0.8432122370936902,0.022466539196940728,0.010516252390057362,0,0.0033460803059273425,0.01768642447418738,0.06357552581261951,0.04709576138147567,0.02197802197802198
12099006402,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,525300,2332900,0.535,8920,2390,714500,892700,462.59,270,1505,3442,47,44,0,4,55,178,240,0,2806,4114,0.06562955760816723,0.36582401555663585,0.8366553232863393,0.011424404472532814,0.0106951871657754,0,9.722897423432182e-4,0.013368983957219251,0.04326689353427322,0.08553100498930863,0
12099006501,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,6,1,0,0,227200,983200,0.556,9170,1420,514100,372400,365.3,352,135,1020,565,18,0,10,104,212,60,99,785,1693,0.20791494388659185,0.07974010632014177,0.6024808033077378,0.3337271116361488,0.010632014176018901,0,0.005906674542232723,0.06142941523922032,0.12522150029533372,0.07643312101910828,0.12611464968152866
12099006602,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,290700,1072600,0.54,12700,2040,530400,578600,653.08,770,489,3292,104,38,5,1,71,247,0,0,1563,3377,0.2280130293159609,0.14480307965649986,0.9748297305300563,0.030796564998519398,0.011252591057151318,0.0014806040864672786,2.961208172934557e-4,0.021024578027835358,0.07314184187148356,0,0
12099006604,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,69000,196900,0.351,15930,1460,280600,205500,366.1,1092,628,2101,2182,138,1,9,215,389,65,227,1887,5786,0.18873142067058418,0.1085378499827169,0.36311787072243346,0.3771171793985482,0.023850674040788108,1.7283097131005876e-4,0.0015554787417905289,0.03715865883166263,0.06723124783961286,0.034446210916799155,0.12029676735559089
12099006605,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,81600,378500,0.312,7670,1500,298300,213700,318.41,811,1315,2872,1491,102,6,6,128,281,139,97,2248,4793,0.1692050907573545,0.2743584393907782,0.5992071771333194,0.31107865637387855,0.021281034842478615,0.0012518255789693302,0.0012518255789693302,0.026705612351345713,0.058627164615063634,0.061832740213523134,0.04314946619217082
12099006801,Florida,Palm Beach County,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,5,1,0,0,60800,285200,0.307,7690,1240,269700,164100,680.93,1247,503,1070,3333,39,6,4,356,717,370,375,2101,7511,0.16602316602316602,0.0669684462787911,0.14245772866462522,0.4437491678870989,0.00519238450272933,7.988283850352816e-4,5.325522566901877e-4,0.04739715084542671,0.09545999201171615,0.17610661589719181,0.17848643503093764
12099006906,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,1,0,0,126000,493200,0.405,10050,1470,386500,280600,805.59,510,752,3620,450,96,2,13,164,519,313,243,2988,5128,0.09945397815912636,0.14664586583463338,0.7059282371294852,0.08775351014040561,0.0187207488299532,3.90015600624025e-4,0.0025351014040561623,0.031981279251170044,0.10120904836193448,0.10475234270414993,0.08132530120481928
12099006907,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,95700,342800,0.322,12290,1730,342100,300300,347.39,435,881,2469,391,63,0,12,177,329,69,143,2209,3498,0.12435677530017153,0.25185820468839337,0.7058319039451115,0.11177815894797027,0.018010291595197257,0,0.003430531732418525,0.05060034305317324,0.09405374499714123,0.03123585332729742,0.0647351742870077
12099006908,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,7,1,0,0,83900,220300,0.521,23590,1310,324400,228800,355.16,823,1554,3042,1411,57,1,7,413,743,363,292,2898,4239,0.19414956357631516,0.36659589525831565,0.7176220806794055,0.3328615239443265,0.013446567586694975,2.3590469450342062e-4,0.0016513328615239443,0.09742863882991272,0.17527718801604153,0.12525879917184266,0.1007591442374051
12099006909,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,6,1,0,0,68900,170300,0.421,22800,1280,310500,211700,338.26,327,980,2229,302,27,3,2,69,234,50,76,1815,2576,0.12694099378881987,0.3804347826086957,0.8652950310559007,0.1172360248447205,0.01048136645962733,0.0011645962732919255,7.763975155279503e-4,0.026785714285714284,0.09083850931677019,0.027548209366391185,0.0418732782369146
12099006912,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,158500,493600,0.381,16060,2300,384100,477800,306.92,495,845,3279,152,96,3,8,75,336,10,7,2145,4294,0.11527713088029809,0.1967862133209129,0.763623660922217,0.035398230088495575,0.022356776897997206,6.986492780624127e-4,0.0018630647414997672,0.017466231951560315,0.07824871914299023,0.004662004662004662,0.0032634032634032634
12099007002,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,135900,544100,0.34,9540,2000,372900,350100,575.22,566,1185,3403,98,81,0,7,70,270,73,0,2741,4916,0.11513425549227013,0.24104963384865744,0.6922294548413345,0.019934906427990236,0.01647681041497152,0,0.0014239218877135883,0.014239218877135883,0.054922701383238404,0.02663261583363736,0
12099007007,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,0,0,249800,1072700,0.38,10250,2830,435300,664400,141.44,954,709,3602,53,57,0,4,78,268,69,0,2023,4561,0.20916465687349264,0.15544836658627495,0.7897390923043193,0.011620258715194036,0.01249725937294453,0,8.770006577504934e-4,0.01710151282613462,0.058759044069283055,0.034107760751359364,0
12099007008,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,195200,736500,0.404,12430,2370,417900,520600,347.93,1032,378,4154,93,108,0,6,109,420,34,30,1632,4662,0.22136422136422138,0.08108108108108109,0.8910338910338911,0.019948519948519948,0.023166023166023165,0,0.001287001287001287,0.02338052338052338,0.09009009009009009,0.020833333333333332,0.01838235294117647
12099007009,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,202900,786000,0.432,11920,2220,434100,497700,315.29,806,510,3106,34,68,0,2,88,312,11,0,1496,3648,0.22094298245614036,0.13980263157894737,0.8514254385964912,0.00932017543859649,0.01864035087719298,0,5.482456140350877e-4,0.02412280701754386,0.08552631578947369,0.007352941176470588,0
12099007201,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,140300,606800,0.369,9090,1790,391900,343500,395.17,736,1330,4687,188,114,0,4,190,641,76,85,3817,7875,0.09346031746031747,0.1688888888888889,0.5951746031746031,0.023873015873015872,0.014476190476190476,0,5.079365079365079e-4,0.02412698412698413,0.0813968253968254,0.01991092481006026,0.022268797484935814
12099007202,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,111400,468500,0.335,8380,1520,388200,269300,424.28,654,537,3243,214,154,1,2,187,548,64,56,2004,4571,0.14307591336687814,0.11747976372784949,0.709472763071538,0.04681688908335156,0.033690658499234305,2.187705097352877e-4,4.375410194705754e-4,0.0409100853204988,0.11988623933493765,0.031936127744510975,0.027944111776447105
12099007203,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,172500,757400,0.427,8600,1670,425300,350200,514.85,898,605,3700,658,190,5,15,444,1203,132,114,3297,5394,0.1664812754912866,0.1121616611049314,0.685947348906192,0.12198739340007415,0.035224323322209865,9.269558769002596e-4,0.0027808676307007787,0.08231368186874305,0.22302558398220246,0.040036396724294813,0.034576888080072796
12099007301,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,414300,2028600,0.552,7830,2090,611000,660900,521.19,700,748,3410,378,78,10,7,157,464,50,81,2883,4973,0.1407601045646491,0.15041222602051077,0.685702795093505,0.07601045646491052,0.015684697365775185,0.0020108586366378444,0.001407601045646491,0.031570480595214154,0.09330384073999598,0.01734304543877905,0.02809573361082206
12099007302,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,296200,1363900,0.529,8940,1810,503400,529500,458.17,893,722,4017,397,163,12,14,309,731,217,116,2718,5570,0.16032315978456013,0.1296229802513465,0.7211849192100539,0.07127468581687613,0.02926391382405745,0.0021543985637342907,0.0025134649910233393,0.05547576301615799,0.13123877917414722,0.07983811626195732,0.042678440029433405
12099007416,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,733700,2955400,0.714,10420,2310,822800,989300,425.98,167,1380,2758,21,24,0,6,29,160,60,11,2908,3615,0.04619640387275242,0.3817427385892116,0.7629322268326417,0.005809128630705394,0.006639004149377593,0,0.0016597510373443983,0.008022130013831258,0.04426002766251729,0.02063273727647868,0.003782668500687758
12099007501,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,0,473800,1971700,0.622,9880,2030,649500,718500,682.03,597,701,2526,529,55,3,12,189,416,76,93,2346,3206,0.18621334996880848,0.21865252651278852,0.7878976918278229,0.16500311915159077,0.017155333749220212,9.357454772301934e-4,0.0037429819089207735,0.05895196506550218,0.12975670617592014,0.03239556692242114,0.03964194373401535
12099007602,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,140300,535300,0.417,11100,1730,390900,327100,368.67,701,815,3135,601,238,5,10,287,993,204,124,2290,4620,0.15173160173160175,0.1764069264069264,0.6785714285714286,0.13008658008658008,0.051515151515151514,0.0010822510822510823,0.0021645021645021645,0.06212121212121212,0.21493506493506492,0.0890829694323144,0.05414847161572053
12099007603,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,218800,913800,0.472,10020,1800,480200,445200,456.94,512,331,2061,36,65,0,6,60,210,11,23,1037,2341,0.21870995301153354,0.14139256727894062,0.8803929944468176,0.015378043571123452,0.027765912003417343,0,0.0025630072618539087,0.025630072618539085,0.0897052541648868,0.010607521697203472,0.022179363548698167
12099007604,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,200800,857300,0.496,9560,1630,474800,379600,805.06,1502,925,5980,74,90,2,8,164,576,85,0,2992,6954,0.21599079666379062,0.13301696865113605,0.8599367270635605,0.010641357492090883,0.012942191544434857,2.876042565429968e-4,0.0011504170261719873,0.02358354903652574,0.08283002588438308,0.028409090909090908,0
12099007605,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,289600,1153800,0.514,10760,2200,501000,554100,616.27,1053,496,3947,62,72,3,9,78,356,34,24,1838,4723,0.22295151386830406,0.10501799703578234,0.8356976497988566,0.013127249629472792,0.015244547956807113,6.351894982002964e-4,0.0019055684946008892,0.016514926953207706,0.07537582045310184,0.018498367791077257,0.013057671381936888
12099007610,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,124900,528800,0.308,10020,2220,364500,394400,473.24,981,1119,4170,105,124,0,3,114,456,33,101,1932,4178,0.23480134035423647,0.2678314983245572,0.9980852082336046,0.025131641933939686,0.02967927237912877,0,7.180469123982767e-4,0.027285782671134514,0.10914313068453806,0.017080745341614908,0.05227743271221532
12099007612,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,135700,557900,0.408,9010,1510,405100,282700,453.97,988,830,4517,187,176,0,7,221,1056,148,154,2727,5269,0.18751186183336496,0.15752514708673374,0.8572784209527424,0.03549060542797495,0.033402922755741124,0,0.0013285253368760675,0.041943442778515846,0.20041753653444677,0.05427209387605427,0.05647231389805647
12099007614,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,114600,344000,0.433,15530,1660,356700,283500,310.81,543,1489,4099,58,55,0,3,124,487,127,113,2725,4192,0.12953244274809161,0.35520038167938933,0.9778148854961832,0.01383587786259542,0.013120229007633587,0,7.156488549618321e-4,0.029580152671755726,0.11617366412213741,0.04660550458715596,0.04146788990825688
12099007618,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,169500,752400,0.365,8160,2010,401900,385500,513.12,1165,1289,4462,101,94,8,4,119,369,18,14,2213,3887,0.29971700540262414,0.33161821456135837,1.1479289940828403,0.025984049395420632,0.024183174684846924,0.0020581425263699513,0.0010290712631849757,0.030614870079753023,0.09493182402881399,0.008133755083596927,0.0063262539539087215
12099007705,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,76400,232100,0.311,15710,1740,297200,268800,457.89,1003,604,3824,272,104,8,10,264,845,47,73,1779,5048,0.19869255150554674,0.1196513470681458,0.757527733755943,0.05388272583201268,0.020602218700475437,0.001584786053882726,0.0019809825673534074,0.05229793977812995,0.1673930269413629,0.026419336706014616,0.04103428892636313
12099007710,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,3,1,0,0,74300,264200,0.293,12910,1810,282600,266700,484.41,1172,637,3898,413,138,8,15,191,622,36,111,2123,5712,0.20518207282913165,0.11151960784313726,0.6824229691876751,0.07230392156862746,0.02415966386554622,0.0014005602240896359,0.0026260504201680674,0.033438375350140055,0.10889355742296919,0.016957136128120585,0.05228450306170514
12099007716,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,106000,473300,0.362,8190,1440,364000,246100,597.37,1159,487,4073,289,191,2,5,296,878,40,74,1680,4920,0.2355691056910569,0.09898373983739837,0.8278455284552846,0.05873983739837398,0.03882113821138211,4.065040650406504e-4,0.0010162601626016261,0.06016260162601626,0.17845528455284554,0.023809523809523808,0.04404761904761905
12099007721,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,110100,334400,0.319,17880,2460,311500,429900,243.77,1318,593,4420,207,177,0,9,131,631,43,8,1966,4826,0.2731040198922503,0.12287608785743888,0.9158723580605056,0.042892664732697885,0.03667633651056776,0,0.0018648984666390386,0.027144633236634894,0.13075010360547037,0.02187182095625636,0.004069175991861648
12099007723,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,92100,208300,0.341,28930,2390,290300,405900,295.34,619,290,2424,130,33,1,3,80,467,8,19,963,2600,0.23807692307692307,0.11153846153846154,0.9323076923076923,0.05,0.012692307692307692,3.846153846153846e-4,0.001153846153846154,0.03076923076923077,0.17961538461538462,0.008307372793354102,0.01973001038421599
12099007724,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,81800,286000,0.3,12590,1810,298000,275300,317.35,1470,500,4538,519,111,1,20,387,1243,88,184,2242,5848,0.25136798905608754,0.08549931600547196,0.7759917920656635,0.08874829001367988,0.018980848153214776,1.709986320109439e-4,0.003419972640218878,0.0661764705882353,0.21255129958960328,0.039250669045495096,0.08206958073148975
12099007725,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,89900,362200,0.296,10030,1840,304300,281800,324.9,1502,527,4829,480,137,8,16,235,1133,36,159,2238,6444,0.23308504034761018,0.08178150217256362,0.7493792675356921,0.074487895716946,0.021260086902545,0.0012414649286157666,0.002482929857231533,0.03646803227808815,0.17582247051520794,0.0160857908847185,0.07104557640750671
12099007730,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,121100,551600,0.311,8450,2080,342400,343600,251.87,1640,741,5823,225,238,1,3,203,860,66,35,2301,6823,0.24036347647662318,0.10860325370071816,0.8534369045874249,0.0329766964678294,0.034882016708192874,1.465630954125751e-4,4.3968928623772536e-4,0.02975230836875275,0.1260442620548146,0.028683181225554105,0.015210777922642329
12099007731,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,5,1,0,0,90900,386500,0.325,9240,1790,299500,252600,422.43,888,1198,3757,247,274,0,5,224,656,18,49,1807,4383,0.2026009582477755,0.2733287702486881,0.8571754506046088,0.05635409536846909,0.06251425963951632,0,0.0011407711613050423,0.051106548026465894,0.14966917636322155,0.00996126175982291,0.027116768123962368
12099007732,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,91200,482400,0.339,6110,1290,339700,199600,372.2,1412,376,4246,470,146,1,36,652,1306,116,369,2007,5743,0.24586453073306636,0.06547100818387602,0.7393348424168553,0.08183876022984503,0.025422253177781646,1.7412502176562773e-4,0.006268500783562598,0.11352951419118927,0.2274072784259098,0.05779770802192327,0.18385650224215247
12099007734,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,107100,386800,0.333,12220,1890,344600,326300,495.52,548,202,2091,76,54,0,7,89,308,0,4,754,2359,0.23230182280627384,0.08562950402713014,0.8863925392115303,0.03221704111911827,0.022891055532005086,0,0.002967359050445104,0.037727850784230604,0.13056379821958458,0,0.005305039787798408
12099007735,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,134800,579500,0.337,9490,2220,339900,374400,277.16,1828,414,5036,218,248,1,3,183,714,28,49,1775,5938,0.3078477601886157,0.06972044459413944,0.8480970023576961,0.03671269787807342,0.04176490400808353,1.684068710003368e-4,5.052206130010104e-4,0.030818457393061636,0.12024250589424049,0.015774647887323943,0.0276056338028169
12099007736,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,98400,413700,0.349,8570,1550,325300,232800,347.68,816,286,2646,438,117,0,13,242,680,25,32,1216,3609,0.22610141313383209,0.07924632862288723,0.7331670822942643,0.12136325852036575,0.032418952618453865,0,0.0036021058464948737,0.06705458575782765,0.1884178442781934,0.02055921052631579,0.02631578947368421
12099007738,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,106600,569900,0.329,5720,1440,353600,227600,396.08,891,492,3344,263,179,3,5,229,738,15,89,1628,3831,0.23257635082223962,0.1284259984338293,0.8728791438266771,0.06865048290263638,0.046724092926128946,7.830853563038371e-4,0.0013051422605063951,0.0597755155311929,0.19263899765074394,0.009213759213759214,0.05466830466830467
12099007740,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,1,0,0,106200,339300,0.376,13870,1700,342400,287300,398.51,1018,1479,4650,271,131,3,8,242,1010,219,201,2515,5830,0.17461406518010292,0.25368782161234993,0.7975986277873071,0.04648370497427101,0.02246998284734134,5.145797598627787e-4,0.0013722126929674098,0.04150943396226415,0.1732418524871355,0.08707753479125248,0.07992047713717694
12099007748,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,143100,652300,0.319,8550,2470,331400,401700,262.88,1501,483,4312,138,272,0,2,118,575,25,48,1542,4904,0.3060766721044046,0.0984910277324633,0.8792822185970636,0.028140293637846654,0.05546492659053834,0,4.078303425774878e-4,0.02406199021207178,0.11725122349102773,0.01621271076523995,0.0311284046692607
12099007749,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,95300,434900,0.306,7970,1800,311900,260400,320.1,1073,1703,4975,210,208,0,9,165,662,58,214,2633,6535,0.1641928079571538,0.26059678653404744,0.7612853863810253,0.032134659525631215,0.03182861514919663,0,0.0013771996939556236,0.0252486610558531,0.10130068859984698,0.022028104823395366,0.08127611090011394
12099007750,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,69600,337000,0.261,6610,1490,282300,196000,457.35,1093,366,2579,717,130,0,11,460,1195,12,260,1746,4864,0.22471217105263158,0.07524671052631579,0.5302220394736842,0.1474095394736842,0.026726973684210526,0,0.002261513157894737,0.09457236842105263,0.24568256578947367,0.006872852233676976,0.14891179839633448
12099007751,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,148900,530300,0.38,13020,1940,386000,417000,485.94,741,507,2897,241,72,0,2,167,662,16,85,1829,3665,0.20218281036834926,0.1383356070941337,0.790450204638472,0.06575716234652114,0.019645293315143246,0,5.457025920873125e-4,0.04556616643929059,0.1806275579809004,0.008747949699289229,0.046473482777474026
12099007752,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,7,1,1,1,99400,419900,0.255,9650,2440,287400,364800,174.24,1592,668,4433,567,239,0,7,242,813,114,51,3054,7403,0.21504795353235176,0.09023368904498176,0.5988112927191679,0.07659057138997703,0.03228420910441713,0,9.455626097528029e-4,0.03268945022288262,0.10982034310414697,0.03732809430255403,0.01669941060903733
12099007753,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,77800,294800,0.24,11290,2380,250500,317900,238.54,2182,1558,6708,779,305,9,9,289,995,12,67,3094,8437,0.25862273319900436,0.18466279483228637,0.7950693374422187,0.09233139741614318,0.036150290387578526,0.0010667298802892024,0.0010667298802892024,0.03425388171150883,0.11793291454308404,0.003878474466709761,0.02165481577246283
12099007758,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,93400,363200,0.298,10390,1870,310600,290300,268.81,1442,516,4012,798,141,0,12,408,1337,51,279,2393,6102,0.2363159619796788,0.08456243854473942,0.6574893477548345,0.13077679449360866,0.023107177974434612,0,0.0019665683382497543,0.06686332350049164,0.21910848901999344,0.02131216046803176,0.11659005432511492
